price_per_sqmt,facing_direction,floor_level,decoration
18488.0,South,high,other
22886.0,South,top,other
15848.0,South,low,other
16315.0,South,middle,other
64611.0,South,top,refined
71934.0,South,top,refined
58535.0,South,middle,simple
65149.0,South,middle,refined
67839.0,South,top,refined
67587.0,South,top,refined
66648.0,South,top,refined
62192.0,South,middle,refined
62689.0,South,middle,simple
67303.0,South,middle,refined
63623.0,South,top,other
65150.0,South,top,other
55976.0,South,middle,refined
81561.0,South,first,other
61421.0,South,middle,simple
61114.0,South,top,refined
72339.0,South,top,refined
70266.0,South,middle,refined
63898.0,South,middle,refined
60149.0,South,middle,refined
72036.0,South,first,refined
69136.0,South,middle,refined
62488.0,South,middle,simple
70417.0,South,first,refined
73025.0,South,top,simple
62424.0,South,middle,refined
70305.0,South,top,other
63156.0,South,middle,refined
65495.0,South,top,simple
65461.0,South,top,refined
74728.0,South,first,simple
60251.0,South,NA,NA
59558.0,South,middle,refined
64347.0,South,NA,NA
76116.0,South,first,simple
62083.0,South,middle,simple
66154.0,South,NA,NA
65331.0,South,middle,refined
62849.0,South,middle,simple
73515.0,South,middle,refined
82437.0,South,NA,NA
79493.0,South,top,simple
63179.0,South,NA,NA
64495.0,South,middle,simple
77719.0,South,first,refined
73173.0,South,first,simple
62403.0,South,middle,simple
59316.0,South,first,simple
69067.0,South,first,refined
63173.0,South,top,other
55443.0,South,first,refined
62593.0,South,top,refined
65709.0,South,top,refined
58562.0,South,middle,simple
57578.0,South,middle,refined
45964.0,South,middle,simple
59227.0,South,middle,refined
54862.0,South,middle,refined
56552.0,South,middle,simple
57522.0,South,first,refined
49040.0,South,middle,refined
48768.0,South,middle,other
47899.0,South,middle,simple
49123.0,South,top,simple
48130.0,South,top,refined
50385.0,South,middle,simple
42135.0,South,middle,simple
51683.0,South,top,refined
39378.0,South,middle,refined
45793.0,South,middle,simple
51337.0,South,top,simple
50779.0,South,first,simple
51806.0,South,top,refined
48534.0,South,middle,refined
44961.0,South,middle,simple
48391.0,South,middle,other
49381.0,South,middle,other
51852.0,South,top,refined
49852.0,South,top,refined
49882.0,South,top,refined
49399.0,South,middle,simple
49962.0,South,middle,other
50315.0,South,middle,simple
49929.0,South,first,simple
54361.0,South,top,refined
48852.0,South,middle,simple
48312.0,South,middle,simple
48530.0,South,middle,simple
46471.0,South,middle,refined
45736.0,South,middle,refined
39024.0,South,middle,refined
49444.0,South,first,refined
41375.0,South,middle,refined
40704.0,South,top,refined
40312.0,South,middle,refined
42426.0,South,first,simple
40746.0,South,top,simple
40238.0,South,top,other
40104.0,South,top,refined
39368.0,South,middle,simple
39207.0,South,top,refined
38790.0,South,middle,refined
38880.0,South,middle,refined
36839.0,South,top,other
38867.0,South,middle,refined
38032.0,South,top,simple
40613.0,South,middle,refined
39985.0,South,top,refined
39065.0,South,middle,simple
38153.0,South,middle,refined
39490.0,South,top,simple
35124.0,South,middle,refined
39404.0,South,middle,other
38979.0,South,top,refined
38022.0,South,middle,refined
36879.0,South,top,simple
38003.0,South,middle,refined
38073.0,South,top,refined
36483.0,South,top,refined
38406.0,South,middle,refined
40414.0,South,top,other
42206.0,South,first,refined
32403.0,South,middle,simple
42140.0,South,first,other
36178.0,South,middle,simple
36053.0,South,middle,refined
38061.0,South,top,other
36692.0,South,middle,refined
31949.0,South,middle,simple
43865.0,South,first,refined
34383.0,South,middle,simple
36542.0,South,top,refined
44416.0,South,first,simple
30861.0,South,middle,refined
37924.0,South,low,refined
34748.0,South,top,simple
33364.0,South,middle,refined
38324.0,South,first,refined
32875.0,South,middle,refined
36641.0,South,top,refined
36379.0,South,middle,simple
38252.0,South,middle,other
33364.0,South,middle,refined
35026.0,South,middle,refined
34288.0,South,middle,simple
30148.0,South,middle,refined
40489.0,South,first,other
40366.0,South,first,other
35077.0,South,middle,other
38219.0,South,top,other
41267.0,South,low,other
43299.0,South,top,other
40013.0,South,top,other
37641.0,South,middle,other
34596.0,South,top,other
38707.0,South,top,other
35503.0,South,middle,other
34638.0,South,middle,other
27855.0,South,middle,other
38920.0,South,first,other
42457.0,South,first,other
35488.0,South,top,other
33001.0,South,middle,other
30546.0,South,middle,other
35898.0,South,first,other
33058.0,South,middle,other
28877.0,South,middle,other
33469.0,South,top,other
32604.0,South,first,other
37041.0,South,top,other
29491.0,South,middle,other
30675.0,South,middle,other
28120.0,South,middle,other
24832.0,South,middle,other
27523.0,South,middle,other
25783.0,South,middle,other
28567.0,South,top,other
26910.0,South,middle,other
26016.0,South,middle,other
26394.0,South,top,other
27919.0,South,top,other
27729.0,South,top,other
26862.0,South,middle,other
22977.0,South,middle,other
26244.0,South,top,other
22800.0,South,top,other
21233.0,South,middle,other
25827.0,South,top,other
25886.0,South,top,other
25203.0,South,middle,other
27436.0,South,middle,other
22104.0,South,middle,other
23964.0,South,middle,other
21901.0,South,middle,other
25194.0,South,middle,other
26138.0,South,top,other
23596.0,South,top,other
23511.0,South,top,other
21617.0,South,middle,other
19103.0,South,middle,other
22654.0,South,top,other
63715.0,South,middle,simple
64196.0,South,low,refined
64962.0,South,middle,simple
62046.0,South,high,simple
60044.0,South,high,refined
62527.0,East/West,high,simple
56260.0,South,top,refined
57932.0,South,middle,refined
58317.0,South,middle,refined
53417.0,South,top,simple
63044.0,South,low,refined
60044.0,East/West,top,other
62183.0,South,middle,simple
61957.0,South,high,refined
63283.0,South,NA,NA
57053.0,South,top,simple
64363.0,South,high,simple
59630.0,South,high,refined
62635.0,East/West,top,simple
60333.0,South,low,simple
58846.0,South,NA,NA
58721.0,South,high,refined
56736.0,South,middle,simple
57928.0,South,high,refined
59441.0,South,top,simple
53969.0,South,top,bare
57530.0,South,low,simple
58327.0,South,middle,simple
58396.0,South,low,refined
64147.0,South,middle,refined
59848.0,South,low,refined
60271.0,South,low,refined
59608.0,South,first,other
51826.0,South,high,refined
55230.0,South,top,refined
49129.0,East/West,middle,refined
54359.0,South,middle,bare
55706.0,South,low,simple
50714.0,East/West,middle,simple
52694.0,East/West,NA,NA
53348.0,East/West,NA,NA
60476.0,East/West,first,other
58871.0,South,low,refined
44651.0,South,top,refined
64795.0,South,low,simple
68470.0,South,middle,simple
68878.0,South,high,simple
75232.0,South,NA,NA
66071.0,South,top,refined
64795.0,South,high,simple
68048.0,South,top,simple
61807.0,South,high,simple
63959.0,South,first,simple
64992.0,South,NA,NA
57461.0,South,top,simple
63302.0,South,middle,refined
65227.0,East/West,NA,NA
69115.0,South,middle,simple
60409.0,South,top,refined
59683.0,South,first,simple
61508.0,East/West,NA,NA
63523.0,South,first,refined
59817.0,South,top,refined
52833.0,South,NA,NA
64048.0,South,middle,refined
66307.0,South,high,simple
58316.0,South,high,other
65659.0,South,middle,simple
60625.0,South,low,refined
63931.0,South,low,refined
56156.0,East/West,first,simple
64244.0,South,low,simple
57928.0,South,top,refined
56696.0,East/West,high,simple
66814.0,South,high,simple
59396.0,East/West,top,refined
56191.0,South,middle,refined
58964.0,East/West,middle,refined
50722.0,East/West,top,refined
45231.0,South,middle,refined
53043.0,South,first,other
48528.0,South,middle,simple
44925.0,South,high,simple
48268.0,South,top,refined
45390.0,South,high,refined
44614.0,South,first,simple
41270.0,East/West,top,simple
44445.0,South,top,refined
44061.0,East/West,middle,simple
43257.0,South,first,simple
45080.0,South,low,refined
45325.0,South,middle,refined
42771.0,South,low,refined
45320.0,South,first,refined
40820.0,South,top,simple
41469.0,East/West,top,refined
41740.0,South,middle,simple
41609.0,South,high,refined
37978.0,East/West,top,refined
45208.0,South,middle,refined
48320.0,South,first,other
39591.0,South,top,simple
41347.0,North,top,refined
39024.0,South,middle,simple
36178.0,East/West,high,simple
36610.0,South,top,refined
37560.0,South,middle,refined
34861.0,South,high,refined
36286.0,East/West,top,refined
36415.0,East/West,top,refined
34827.0,South,top,refined
34882.0,East/West,low,simple
35098.0,South,top,refined
35314.0,South,high,refined
32647.0,South,high,simple
31037.0,South,top,simple
34519.0,South,middle,simple
36199.0,South,middle,refined
32838.0,South,high,simple
30435.0,South,top,simple
33166.0,East/West,low,refined
32917.0,South,high,simple
33408.0,South,middle,refined
32759.0,South,high,refined
32800.0,South,middle,simple
35149.0,South,high,refined
32731.0,South,first,other
28763.0,South,top,other
31318.0,East/West,first,simple
34342.0,South,middle,refined
32830.0,South,high,simple
32678.0,South,first,refined
31982.0,South,top,refined
32189.0,South,first,simple
33728.0,South,middle,simple
32218.0,South,first,simple
33029.0,South,middle,refined
27602.0,South,low,refined
31919.0,South,high,refined
28756.0,North,low,refined
35422.0,South,middle,refined
31379.0,South,low,simple
32759.0,South,middle,simple
30000.0,South,top,simple
30428.0,South,top,refined
32535.0,South,middle,refined
31568.0,South,first,refined
31768.0,South,middle,simple
32050.0,South,first,refined
30645.0,South,first,simple
30684.0,South,middle,refined
32830.0,South,first,simple
30472.0,South,middle,refined
27969.0,South,top,refined
26822.0,South,top,refined
29119.0,South,top,refined
28180.0,South,top,refined
34342.0,South,high,refined
31137.0,South,middle,simple
33813.0,South,low,simple
32126.0,South,middle,simple
26942.0,East/West,high,simple
33910.0,South,middle,refined
30860.0,South,low,simple
33586.0,East/West,top,simple
36399.0,South,low,other
37678.0,North,high,other
37870.0,South,top,other
37243.0,South,middle,other
31696.0,East/West,first,other
37164.0,South,low,other
39331.0,South,first,other
38445.0,South,middle,other
40745.0,South,middle,other
38877.0,South,middle,other
27953.0,South,middle,other
38013.0,East/West,high,other
35535.0,South,middle,other
34351.0,East/West,middle,other
36887.0,South,low,other
29292.0,East/West,high,other
32828.0,South,high,other
33960.0,South,high,other
30781.0,South,top,other
29528.0,South,top,other
31214.0,South,low,other
34375.0,East/West,first,other
33478.0,South,low,other
35530.0,South,middle,other
32330.0,South,middle,other
30843.0,South,top,other
29441.0,South,top,other
29806.0,East/West,first,other
27470.0,South,middle,other
27214.0,South,top,other
28121.0,East/West,middle,other
26028.0,South,high,other
26998.0,South,high,other
24882.0,East/West,middle,other
28366.0,South,low,other
27022.0,South,middle,other
24856.0,South,first,other
22907.0,South,top,other
23614.0,East/West,middle,other
23535.0,South,high,other
23596.0,South,low,other
21871.0,East/West,middle,other
23489.0,South,low,other
24013.0,South,first,other
24160.0,South,top,other
22571.0,South,first,other
21383.0,South,top,other
19628.0,South,low,other
18939.0,South,top,other
20951.0,South,first,other
20444.0,East/West,high,other
18493.0,South,high,other
21429.0,East/West,top,other
19150.0,South,middle,other
16882.0,North,low,other
19655.0,South,high,other
19007.0,East/West,middle,other
17969.0,South,top,other
18983.0,South,middle,other
16359.0,South,top,other
21154.0,East/West,middle,other
69562.0,South,low,refined
70545.0,South,low,refined
59524.0,South,middle,bare
59894.0,South,high,bare
52623.0,South,high,refined
53021.0,South,high,bare
50741.0,South,low,bare
49036.0,South,low,bare
48631.0,South,top,other
42098.0,South,first,bare
48166.0,South,high,other
44312.0,South,middle,other
57969.0,East/West,low,refined
58875.0,South,low,simple
59020.0,South,low,refined
59714.0,East/West,high,refined
58965.0,East/West,middle,refined
54213.0,North,low,refined
61958.0,South,high,refined
55733.0,North,middle,other
59309.0,South,middle,other
59216.0,South,high,other
57080.0,South,middle,refined
55733.0,North,low,refined
58586.0,South,low,refined
62202.0,South,high,other
58208.0,South,high,other
61523.0,South,low,simple
56727.0,South,top,refined
50630.0,North,low,refined
42806.0,South,high,bare
47478.0,South,high,refined
40504.0,South,middle,bare
36661.0,North,first,simple
38551.0,North,middle,bare
37177.0,North,high,bare
39720.0,East/West,middle,refined
37177.0,South,middle,bare
37876.0,South,middle,bare
59957.0,South,middle,simple
45534.0,East/West,middle,simple
53640.0,South,high,simple
59540.0,South,middle,refined
63188.0,South,high,refined
61290.0,South,middle,refined
61967.0,South,first,simple
51481.0,South,high,refined
54025.0,South,high,refined
59475.0,South,low,refined
58082.0,South,middle,simple
39725.0,South,middle,simple
57566.0,South,middle,simple
51608.0,South,middle,simple
62899.0,South,high,simple
56138.0,South,middle,simple
53705.0,South,middle,refined
59673.0,East/West,middle,simple
61375.0,South,first,simple
55669.0,South,middle,refined
53749.0,South,middle,simple
46673.0,South,middle,simple
53033.0,South,top,refined
59120.0,South,middle,simple
58367.0,South,middle,refined
42787.0,South,high,simple
54025.0,South,high,simple
59004.0,South,middle,refined
62478.0,East/West,high,simple
66499.0,South,middle,bare
61428.0,South,high,simple
60950.0,South,middle,simple
50839.0,South,high,simple
59613.0,South,middle,refined
57019.0,South,first,refined
52037.0,East/West,high,refined
40106.0,South,high,refined
50787.0,South,top,simple
55052.0,South,middle,simple
60354.0,South,middle,other
54045.0,South,middle,refined
39382.0,South,high,simple
52990.0,South,middle,refined
36441.0,South,high,simple
53212.0,South,middle,refined
40741.0,South,middle,refined
50685.0,South,high,other
48330.0,South,low,simple
55943.0,South,middle,refined
56366.0,South,middle,refined
53766.0,South,high,other
56672.0,South,low,simple
54689.0,South,middle,simple
51330.0,South,high,simple
59360.0,South,middle,refined
57677.0,South,top,refined
47788.0,South,middle,other
32506.0,South,high,simple
46320.0,South,middle,simple
61300.0,South,middle,other
56476.0,South,low,simple
56432.0,South,middle,refined
54662.0,South,top,simple
59787.0,South,low,refined
53440.0,South,middle,simple
60000.0,South,middle,refined
57823.0,South,high,simple
54943.0,South,middle,refined
59328.0,South,first,refined
57327.0,South,high,simple
58282.0,South,middle,other
49599.0,South,middle,simple
61967.0,South,middle,simple
63927.0,South,middle,simple
72653.0,South,low,simple
66767.0,East/West,first,refined
66656.0,South,middle,bare
68666.0,South,first,simple
65450.0,South,middle,simple
69323.0,South,high,other
61831.0,South,low,other
59930.0,South,middle,simple
65617.0,East/West,middle,simple
57834.0,South,top,simple
60800.0,South,middle,refined
49087.0,South,low,simple
55345.0,South,first,refined
49181.0,South,high,simple
45700.0,South,middle,refined
46269.0,South,middle,refined
45400.0,South,first,simple
37476.0,South,first,simple
40895.0,East/West,middle,refined
38586.0,South,middle,simple
38203.0,South,middle,simple
33368.0,South,top,refined
42697.0,South,high,other
37946.0,South,top,simple
